Year,Month No,Month,BU,Doctor Name,Target Revenue,Target No. cases,Total Revenue,Credit Revenue,Cash Revenue,Total Leakage Revenue Losses,Doctor PMS %,No. Cases,No. Services,Charge per case,No. Booking,No. Planned booking Slots,No. follow-up visits,Service Leakage %,Cross Referral %,Patient Retention %,Patient Acquisition %,Actual COE Compliance %,Digital Actual CR%,Digital Target CR%,No. Missed Opportunity,No. Cancelled Clinics,Total Losses Revenue_Cancellation_Modification,No-Show %
2024,11,2024-11-01,ASH,Amany,236229.24,141,156046.67,64201.53,91845.14,8655.63,0.6903,116,203,1345.23,140,159,33,0.0555,0.1204,0.5706,0.4294,0.3989,0.3289,0.3094,12,2,10318.74,0.1263
2024,11,2024-11-01,ASH,Alaa,264946.83,151,134989.33,46065.72,88923.61,10056.78,0.6135,97,223,1391.64,125,182,19,0.0745,0.2191,0.5735,0.4265,0.7987,0.3644,0.3102,39,0,7319.36,0.0977
2024,11,2024-11-01,ASH,Ola,209867.14,120,146464.18,62097.93,84366.25,4691.0,0.872,98,221,1494.53,118,153,35,0.032,0.101,0.5426,0.4574,0.3776,0.2282,0.2288,16,0,7384.34,0.129
2024,11,2024-11-01,SMH,Ahmed,178380.58,139,136867.23,77049.62,59817.6,4703.85,0.7879,104,153,1316.03,138,160,18,0.0344,0.1667,0.5811,0.4189,0.4529,0.2004,0.2078,12,4,32670.45,0.1337
2024,11,2024-11-01,SMH,Omar,148660.37,106,76369.09,32829.66,43539.43,4845.97,0.5732,73,161,1046.15,88,128,19,0.0635,0.1755,0.6747,0.3253,0.7757,0.1711,0.2057,10,3,29325.32,0.0804
2024,11,2024-11-01,SMH,Youssef,143446.7,100,90474.65,40163.53,50311.11,6110.81,0.7458,72,181,1256.59,89,115,24,0.0675,0.2223,0.6886,0.3114,0.7082,0.3196,0.2818,7,4,19659.16,0.1277
2024,11,2024-11-01,SMH,Aly,166773.67,116,115191.14,63682.91,51508.24,6975.81,0.7607,86,119,1339.43,108,133,33,0.0606,0.2688,0.7406,0.2594,0.4074,0.3276,0.2943,9,6,24629.07,0.1328
2024,11,2024-11-01,SMH,Khaled,179653.51,129,96699.09,45051.16,51647.93,4987.21,0.6767,94,193,1028.71,132,162,37,0.0516,0.1941,0.4826,0.5174,0.4644,0.2992,0.2499,10,4,18414.65,0.1749
2024,11,2024-11-01,SMH,Mohamed,203804.45,143,190716.42,88648.69,102067.72,7204.53,0.7864,137,262,1392.09,164,183,35,0.0378,0.1378,0.6589,0.3411,0.8702,0.3058,0.3044,8,0,3443.72,0.1345
2024,11,2024-11-01,SMH,Mahmoud,158744.92,115,115717.53,71646.03,44071.5,4926.95,0.7101,83,115,1394.19,106,137,33,0.0426,0.092,0.6222,0.3778,0.7786,0.1975,0.1757,21,6,28941.26,0.1492
2024,11,2024-11-01,SMH,Maged,161819.16,117,116865.04,60587.36,56277.68,8981.26,0.7118,80,190,1460.81,111,147,19,0.0769,0.2558,0.7277,0.2723,0.7912,0.2028,0.1863,9,5,42790.02,0.1701
2024,11,2024-11-01,SMH,Amany,149728.59,116,179753.17,93872.17,85881.01,5476.47,0.9622,114,153,1576.78,130,145,43,0.0305,0.2376,0.4292,0.5708,0.851,0.1706,0.22,8,0,3074.9,0.1006
2024,11,2024-11-01,SMH,Alaa,197805.59,142,132763.81,48099.35,84664.47,8650.65,0.5925,101,242,1314.49,120,159,27,0.0652,0.193,0.5172,0.4828,0.8247,0.235,0.2305,17,0,4496.91,0.1089
2024,11,2024-11-01,SMH,Ola,134132.01,95,77685.02,49996.32,27688.7,4223.54,0.7344,71,96,1094.16,93,109,20,0.0544,0.1323,0.4372,0.5628,0.4353,0.2775,0.2719,10,2,8937.73,0.1492
2024,11,2024-11-01,HJH,Ahmed,361639.29,210,232912.91,79355.81,153557.1,16814.8,0.6463,157,230,1483.52,189,235,41,0.0722,0.2706,0.4591,0.5409,0.6387,0.1303,0.1727,31,1,11562.26,0.0587
2024,11,2024-11-01,HJH,Omar,180013.31,102,130252.24,55880.96,74371.27,7929.09,0.6867,77,116,1691.59,87,129,16,0.0609,0.0924,0.4468,0.5532,0.704,0.1803,0.2075,11,1,11231.09,0.0646
2024,11,2024-11-01,HJH,Youssef,191237.73,109,158188.6,87957.45,70231.15,11004.22,0.9222,97,227,1630.81,123,139,26,0.0696,0.1682,0.754,0.246,0.8297,0.2715,0.2785,8,1,6970.04,0.0882
2024,11,2024-11-01,HJH,Aly,302489.11,162,170714.09,75570.41,95143.69,8294.9,0.7057,118,229,1446.73,140,200,30,0.0486,0.2391,0.7024,0.2976,0.714,0.251,0.2301,40,1,21242.63,0.1139
2024,11,2024-11-01,HJH,Khaled,254875.89,136,160000.83,91914.12,68086.71,2693.37,0.9038,120,195,1333.34,138,157,38,0.0168,0.2126,0.5743,0.4257,0.7108,0.3045,0.3191,11,3,27426.98,0.073
2024,11,2024-11-01,HJH,Mohamed,283110.59,157,240319.84,126379.74,113940.09,6891.22,0.716,128,153,1877.5,158,197,33,0.0287,0.2017,0.451,0.549,0.5585,0.2742,0.2998,24,4,50715.94,0.155
2024,11,2024-11-01,HJH,Mahmoud,383218.21,228,293530.95,173919.77,119611.18,17737.89,0.7334,156,299,1881.61,189,255,56,0.0604,0.2692,0.6207,0.3793,0.6332,0.2303,0.2691,37,4,33355.43,0.124
2024,11,2024-11-01,HJH,Maged,168519.78,99,178839.33,60096.81,118742.52,14725.83,0.8855,94,224,1902.55,104,115,33,0.0823,0.212,0.5103,0.4897,0.8636,0.2332,0.2637,6,6,46173.47,0.0665
2024,11,2024-11-01,HJH,Amany,306460.6,185,210915.7,70107.98,140807.72,14212.9,0.5702,125,258,1687.33,148,213,50,0.0674,0.0965,0.6158,0.3842,0.5872,0.2347,0.2364,47,1,22195.72,0.0609
2024,11,2024-11-01,HJH,Alaa,215215.91,122,173076.22,86146.27,86929.95,10100.41,0.8206,96,211,1802.88,110,143,30,0.0584,0.1448,0.599,0.401,0.7981,0.2376,0.2939,16,1,13857.57,0.0601
2024,11,2024-11-01,HJH,Ola,297146.25,164,216184.35,83988.97,132195.37,18514.38,0.7202,119,249,1816.68,161,200,46,0.0856,0.2213,0.5605,0.4395,0.7357,0.2036,0.2131,10,5,19381.6,0.1386
2024,12,2024-12-01,ASH,Ahmed,278487.22,171,163774.2,78155.83,85618.37,4295.52,0.7323,121,188,1353.51,148,205,39,0.0262,0.0846,0.5088,0.4912,0.8544,0.2916,0.2694,38,6,46409.98,0.147
2024,12,2024-12-01,ASH,Omar,188302.1,108,117578.73,66309.66,51269.07,3518.91,0.7352,78,103,1507.42,102,126,27,0.0299,0.2637,0.484,0.516,0.8509,0.2636,0.2223,8,4,18989.33,0.1672
2024,12,2024-12-01,ASH,Youssef,216517.75,133,183689.48,88817.76,94871.72,8130.89,0.7705,96,143,1913.43,126,157,28,0.0443,0.1031,0.5591,0.4409,0.8006,0.2171,0.2119,19,6,52529.2,0.1516
2024,12,2024-12-01,ASH,Aly,189763.71,110,147671.73,55815.72,91856.02,13011.42,0.7096,80,194,1845.9,95,140,17,0.0881,0.0878,0.7199,0.2801,0.5268,0.2189,0.1978,13,2,11644.99,0.0899
2024,12,2024-12-01,ASH,Khaled,243120.45,153,166625.37,98765.82,67859.55,8091.11,0.7982,121,177,1377.07,135,180,49,0.0486,0.0634,0.7076,0.2924,0.5871,0.1596,0.2108,25,6,31625.38,0.064
2024,12,2024-12-01,ASH,Mohamed,216665.72,123,107990.76,56547.45,51443.31,7633.47,0.6219,80,182,1349.88,109,146,25,0.0707,0.1852,0.7206,0.2794,0.7516,0.147,0.1611,13,4,29158.2,0.1501
2024,12,2024-12-01,ASH,Mahmoud,278607.56,159,223088.02,87889.2,135198.82,18766.78,0.7334,120,236,1859.07,149,192,33,0.0841,0.221,0.614,0.386,0.4982,0.242,0.298,25,4,31783.65,0.1657
2024,12,2024-12-01,ASH,Maged,276343.42,160,165637.45,60285.09,105352.36,6301.28,0.6654,112,199,1478.91,137,184,28,0.038,0.1875,0.4627,0.5373,0.394,0.3233,0.2709,12,6,16852.6,0.1322
2024,12,2024-12-01,ASH,Amany,194323.42,112,136003.85,45385.54,90618.31,11648.28,0.9057,98,205,1387.79,123,141,36,0.0856,0.2484,0.4449,0.5551,0.353,0.1641,0.2144,6,5,28660.37,0.0984
2024,12,2024-12-01,ASH,Alaa,268925.32,163,167138.26,76294.76,90843.5,9187.05,0.7153,112,215,1492.31,128,182,46,0.055,0.0933,0.5816,0.4184,0.6878,0.2714,0.2306,30,1,12504.6,0.0894
2024,12,2024-12-01,ASH,Ola,242657.79,141,250644.89,157162.93,93481.96,17947.49,0.9716,133,211,1884.55,160,175,27,0.0716,0.0721,0.7211,0.2789,0.4169,0.2944,0.2571,8,5,23991.32,0.1415
2024,12,2024-12-01,SMH,Ahmed,180744.47,135,136080.68,79293.42,56787.26,7838.39,0.7929,105,185,1296.01,137,160,29,0.0576,0.2095,0.6595,0.3405,0.4438,0.1714,0.1889,11,2,17247.19,0.1651
2024,12,2024-12-01,SMH,Omar,172403.49,121,96188.93,58001.24,38187.69,8021.23,0.7785,93,185,1034.29,114,154,25,0.0834,0.1978,0.5068,0.4932,0.4042,0.1923,0.1685,24,0,3162.4,0.0676
2024,12,2024-12-01,SMH,Youssef,195796.66,135,173144.1,75095.93,98048.16,15424.88,0.7506,112,247,1545.93,127,151,24,0.0891,0.1784,0.6241,0.3759,0.6758,0.3194,0.2786,17,5,30803.23,0.0758
2024,12,2024-12-01,SMH,Aly,191625.13,132,143750.93,78015.96,65734.98,11233.87,0.7424,94,130,1529.27,112,161,29,0.0781,0.1168,0.7583,0.2417,0.4914,0.1932,0.1795,23,5,46073.82,0.0894
2024,12,2024-12-01,SMH,Khaled,201168.92,145,111457.16,42626.57,68830.59,8136.64,0.574,96,148,1161.01,125,167,27,0.073,0.238,0.7298,0.2702,0.5826,0.1573,0.1899,11,0,3320.68,0.1724
2024,12,2024-12-01,SMH,Mohamed,212767.26,154,155575.06,55155.05,100420.01,9282.38,0.8243,120,160,1296.46,149,189,28,0.0597,0.0758,0.7124,0.2876,0.749,0.1946,0.1758,17,6,45404.52,0.1185
2024,12,2024-12-01,SMH,Mahmoud,179534.82,131,106318.49,36136.6,70181.88,5897.83,0.5763,78,153,1363.06,106,148,20,0.0555,0.0905,0.6864,0.3136,0.7236,0.2155,0.2196,14,5,36176.12,0.1648
2024,12,2024-12-01,SMH,Maged,182018.14,141,170189.73,97352.81,72836.92,10349.79,0.7863,108,130,1575.83,148,171,27,0.0608,0.1505,0.5449,0.4551,0.8121,0.3572,0.3127,12,6,24139.05,0.1558
2024,12,2024-12-01,SMH,Amany,199010.28,146,143377.56,92058.45,51319.11,9649.36,0.8172,118,237,1215.06,147,180,26,0.0673,0.1869,0.4907,0.5093,0.3526,0.2178,0.2265,11,4,26262.38,0.1513
2024,12,2024-12-01,SMH,Alaa,123519.38,88,68057.21,41585.26,26471.95,3527.24,0.6418,60,83,1134.29,73,103,20,0.0518,0.0528,0.6381,0.3619,0.7454,0.1395,0.1743,13,1,9782.64,0.0563
2024,12,2024-12-01,SMH,Ola,192870.26,147,182401.8,72817.69,109584.11,11826.55,0.8105,118,250,1545.78,140,165,22,0.0648,0.1773,0.5753,0.4247,0.5288,0.2574,0.2458,11,5,43791.77,0.108
2024,12,2024-12-01,HJH,Ahmed,230318.45,130,111599.82,51975.65,59624.17,9904.97,0.6743,84,109,1328.57,113,158,26,0.0888,0.1184,0.4685,0.5315,0.6661,0.1668,0.2201,29,1,13951.3,0.1521
2024,12,2024-12-01,HJH,Omar,227448.29,126,174266.42,66958.47,107307.95,10925.85,0.6569,97,216,1796.56,133,157,33,0.0627,0.1592,0.4262,0.5738,0.4015,0.2531,0.315,9,3,29429.09,0.1592
2024,12,2024-12-01,HJH,Youssef,322328.84,176,178457.9,60550.91,117906.99,3043.0,0.8203,134,198,1331.78,152,199,54,0.0171,0.1414,0.5503,0.4497,0.4358,0.1916,0.1969,13,4,29561.44,0.0899
2024,12,2024-12-01,HJH,Aly,320609.41,178,253187.23,154003.84,99183.39,22049.97,0.8733,171,207,1480.63,199,219,41,0.0871,0.2474,0.718,0.282,0.7128,0.2233,0.2627,12,2,7123.73,0.1061
2024,12,2024-12-01,HJH,Khaled,226722.04,122,182919.04,80274.61,102644.43,7254.71,0.6311,92,173,1988.25,123,149,26,0.0397,0.2025,0.7793,0.2207,0.5471,0.1887,0.228,9,3,26003.55,0.168
2024,12,2024-12-01,HJH,Mohamed,244354.14,144,163736.65,64088.46,99648.19,13015.06,0.8219,117,147,1399.46,143,182,32,0.0795,0.0952,0.5818,0.4182,0.4964,0.3016,0.3109,18,0,5530.52,0.0504
2024,12,2024-12-01,HJH,Mahmoud,414707.04,236,330145.8,108457.39,221688.41,10115.29,0.6303,179,218,1844.39,229,273,51,0.0306,0.0992,0.5863,0.4137,0.4715,0.1333,0.1728,30,2,36286.79,0.1082
2024,12,2024-12-01,HJH,Maged,253581.78,143,131680.79,61034.93,70645.86,7538.7,0.6317,99,215,1330.11,134,179,27,0.0572,0.1431,0.5114,0.4886,0.3657,0.1349,0.1793,15,5,44400.55,0.1541
2024,12,2024-12-01,HJH,Amany,331547.7,180,206983.58,104657.79,102325.79,4411.79,0.7453,138,248,1499.88,169,218,42,0.0213,0.2394,0.6718,0.3282,0.6018,0.1967,0.1651,22,3,20691.24,0.1569
2024,12,2024-12-01,HJH,Alaa,259543.3,152,221900.49,95426.74,126473.75,3677.3,0.8274,127,158,1747.25,157,192,40,0.0166,0.1705,0.7589,0.2411,0.386,0.2993,0.2744,23,5,44579.14,0.1482
2024,12,2024-12-01,HJH,Ola,253687.47,138,115503.46,51805.12,63698.34,4482.72,0.6455,86,197,1343.06,122,165,32,0.0388,0.263,0.5622,0.4378,0.6712,0.3303,0.3184,24,1,11910.58,0.1797
2025,1,2025-01-01,ASH,Ahmed,207386.68,121,180927.88,94795.11,86132.76,6863.03,0.7639,111,177,1629.98,134,154,32,0.0379,0.1039,0.504,0.496,0.4423,0.1761,0.2116,12,4,32120.72,0.0997
2025,1,2025-01-01,ASH,Omar,271496.88,145,174406.5,66023.29,108383.21,14449.53,0.9359,127,295,1373.28,146,179,27,0.0828,0.0914,0.4384,0.5616,0.5942,0.3442,0.3047,9,3,10088.2,0.0648
2025,1,2025-01-01,ASH,Youssef,331401.72,175,276004.24,97253.13,178751.11,5987.93,0.7381,141,218,1957.48,174,208,49,0.0217,0.1877,0.6047,0.3953,0.6174,0.3231,0.3189,23,0,9004.54,0.132
2025,1,2025-01-01,ASH,Aly,197667.33,106,169330.4,81666.06,87664.34,15686.88,0.841,84,214,2015.84,103,121,33,0.0926,0.113,0.4698,0.5302,0.7517,0.2661,0.2322,7,4,31190.69,0.1199
2025,1,2025-01-01,ASH,Khaled,306594.31,174,225940.67,144945.76,80994.91,9176.77,0.9419,165,321,1369.34,189,207,62,0.0406,0.0832,0.488,0.512,0.6486,0.1937,0.2079,11,5,17077.96,0.0986
2025,1,2025-01-01,ASH,Mohamed,310123.63,169,242627.76,85342.42,157285.35,11250.25,0.9329,148,300,1639.38,178,212,50,0.0464,0.2435,0.6593,0.3407,0.3765,0.1518,0.1669,20,2,20167.28,0.1268
2025,1,2025-01-01,ASH,Mahmoud,363720.44,194,261397.48,154637.61,106759.87,18369.56,0.7214,145,356,1802.74,186,239,37,0.0703,0.1306,0.4585,0.5415,0.8434,0.2875,0.253,30,5,34042.97,0.0961
2025,1,2025-01-01,ASH,Maged,163919.66,95,145835.35,76325.68,69509.66,9325.34,0.7135,82,129,1778.48,105,118,23,0.0639,0.115,0.4433,0.5567,0.3562,0.1988,0.2497,4,2,13576.13,0.1704
2025,1,2025-01-01,ASH,Amany,306012.72,171,220706.8,85968.92,134737.87,12716.3,0.7003,126,238,1751.64,165,213,41,0.0576,0.2513,0.4695,0.5305,0.487,0.2831,0.2367,30,3,24408.75,0.1205
2025,1,2025-01-01,ASH,Alaa,179801.61,98,151523.2,69163.62,82359.57,6609.41,0.809,78,115,1942.61,93,113,25,0.0436,0.2356,0.7795,0.2205,0.8128,0.2191,0.2744,7,5,26837.47,0.0582
2025,1,2025-01-01,ASH,Ola,206804.57,124,150523.11,81326.32,69196.79,4251.66,0.9195,108,212,1393.73,129,142,26,0.0282,0.1125,0.4721,0.5279,0.416,0.1568,0.1756,3,1,7673.96,0.0557
2025,1,2025-01-01,SMH,Ahmed,293326.64,192,195196.94,68160.26,127036.67,4907.68,0.647,140,315,1394.26,180,221,43,0.0251,0.2207,0.647,0.353,0.6398,0.3375,0.313,28,3,28406.29,0.1023
2025,1,2025-01-01,SMH,Omar,164997.65,106,115447.18,43048.82,72398.36,7518.75,0.7343,73,189,1581.47,87,125,22,0.0651,0.188,0.6138,0.3862,0.7765,0.2376,0.1998,17,4,28701.15,0.0852
2025,1,2025-01-01,SMH,Youssef,201754.59,134,143586.79,80953.91,62632.88,3424.79,0.8041,110,143,1305.33,126,164,38,0.0239,0.2031,0.4411,0.5589,0.7143,0.2158,0.2364,22,3,27480.84,0.0906
2025,1,2025-01-01,SMH,Aly,156533.58,102,114268.82,53994.33,60274.49,3607.62,0.6277,71,90,1609.42,81,117,19,0.0316,0.2102,0.4653,0.5347,0.6228,0.185,0.2016,10,3,9044.91,0.0602
2025,1,2025-01-01,SMH,Khaled,247931.62,171,202056.74,119406.22,82650.52,9093.28,0.8494,139,268,1453.65,175,210,51,0.045,0.2177,0.6204,0.3796,0.5805,0.1851,0.2396,22,2,16744.27,0.0891
2025,1,2025-01-01,SMH,Mohamed,211037.4,135,132727.47,84994.59,47732.88,10145.74,0.7377,93,168,1427.18,122,162,21,0.0764,0.1615,0.6391,0.3609,0.5753,0.2191,0.1988,15,3,30819.79,0.1625
2025,1,2025-01-01,SMH,Mahmoud,262868.9,185,176887.38,95480.15,81407.23,3413.21,0.714,132,165,1340.06,157,218,45,0.0193,0.0785,0.4872,0.5128,0.4427,0.245,0.2071,39,3,37235.59,0.1044
2025,1,2025-01-01,SMH,Maged,206081.99,136,152319.4,93797.28,58522.11,3502.31,0.7685,114,233,1336.14,134,170,47,0.023,0.1608,0.7644,0.2356,0.6327,0.2245,0.2427,10,6,53278.68,0.1022
2025,1,2025-01-01,SMH,Amany,153679.44,109,133201.66,80961.14,52240.52,8344.01,0.762,78,170,1707.71,98,124,22,0.0626,0.2285,0.4249,0.5751,0.775,0.2771,0.2314,11,2,20827.32,0.1171
2025,1,2025-01-01,SMH,Alaa,180812.16,123,116584.97,66977.31,49607.66,3875.06,0.6066,82,102,1421.77,99,142,26,0.0332,0.1326,0.6909,0.3091,0.3755,0.2954,0.2487,24,2,29247.88,0.145
2025,1,2025-01-01,SMH,Ola,155429.23,102,112491.13,40501.93,71989.2,10236.91,0.6528,80,179,1406.14,93,124,27,0.091,0.143,0.53,0.47,0.5447,0.2385,0.2644,10,1,9411.94,0.066
2025,1,2025-01-01,HJH,Ahmed,299747.17,148,275909.33,123365.6,152543.72,19196.05,0.9018,136,246,2028.75,155,171,51,0.0696,0.0604,0.5778,0.4222,0.76,0.2426,0.2823,6,5,36072.39,0.07
2025,1,2025-01-01,HJH,Omar,231110.37,118,116246.49,72768.43,43478.05,7835.52,0.55,75,128,1549.95,97,142,28,0.0674,0.1856,0.5593,0.4407,0.4809,0.1497,0.1667,25,0,13502.77,0.1628
2025,1,2025-01-01,HJH,Youssef,246690.35,133,223411.04,120812.21,102598.83,3990.37,0.8364,105,163,2127.72,125,165,36,0.0179,0.1922,0.4574,0.5426,0.3866,0.2841,0.2996,20,4,46615.21,0.1209
2025,1,2025-01-01,HJH,Aly,265800.35,139,224579.66,126567.95,98011.71,18091.23,0.9957,132,281,1701.36,163,178,45,0.0806,0.154,0.643,0.357,0.5887,0.2279,0.2855,8,5,41089.17,0.0863
2025,1,2025-01-01,HJH,Khaled,409605.17,214,327124.15,157306.65,169817.5,15008.37,0.6881,150,291,2180.83,199,264,47,0.0459,0.2772,0.61,0.39,0.7615,0.3299,0.3016,35,2,30499.53,0.1337
2025,1,2025-01-01,HJH,Mohamed,390638.73,197,295649.86,167411.22,128238.64,24819.16,0.8251,151,358,1957.95,207,245,46,0.0839,0.2712,0.6758,0.3242,0.4428,0.1525,0.1812,20,1,11203.84,0.1589
2025,1,2025-01-01,HJH,Mahmoud,317705.81,158,212306.18,99486.07,112820.11,5853.13,0.7305,110,147,1930.06,148,202,25,0.0276,0.0814,0.7321,0.2679,0.8398,0.2741,0.2739,19,1,14302.5,0.153
2025,1,2025-01-01,HJH,Maged,184239.57,103,130006.1,64712.88,65293.23,2260.03,0.716,71,90,1831.07,90,125,22,0.0174,0.2483,0.751,0.249,0.7087,0.2208,0.2744,18,6,32476.55,0.0728
2025,1,2025-01-01,HJH,Amany,233847.11,130,178903.36,77919.75,100983.6,9987.6,0.55,83,163,2155.46,113,152,24,0.0558,0.1411,0.6904,0.3096,0.8038,0.22,0.2626,15,6,58663.78,0.1692
2025,1,2025-01-01,HJH,Alaa,315471.44,173,215630.5,80721.42,134909.08,9618.13,0.9008,151,343,1428.02,181,209,61,0.0446,0.2686,0.6318,0.3682,0.5819,0.1305,0.1719,16,3,23301.38,0.0545
2025,1,2025-01-01,HJH,Ola,259222.37,144,244593.23,134844.26,109748.97,20119.72,0.8536,114,239,2145.55,142,183,26,0.0823,0.1077,0.7108,0.2892,0.6371,0.1807,0.1761,29,4,32360.69,0.062
2025,2,2025-02-01,ASH,Ahmed,206914.17,122,177570.42,83295.18,94275.24,10253.57,0.8565,108,244,1644.17,120,150,35,0.0577,0.0782,0.6385,0.3615,0.766,0.2428,0.2445,15,4,39080.65,0.052
2025,2,2025-02-01,ASH,Omar,269953.73,153,155657.35,99603.66,56053.69,6855.42,0.7677,113,258,1377.5,141,175,35,0.044,0.2552,0.4284,0.5716,0.6652,0.2117,0.1802,10,5,39765.39,0.1387
2025,2,2025-02-01,ASH,Youssef,344702.25,187,223090.94,139218.21,83872.73,20843.81,0.7459,144,247,1549.24,171,213,58,0.0934,0.2658,0.7022,0.2978,0.5414,0.2869,0.2417,12,3,21441.31,0.1227
2025,2,2025-02-01,ASH,Aly,339547.02,187,202709.62,95517.28,107192.35,5386.46,0.6634,147,212,1378.98,183,214,51,0.0266,0.1367,0.4696,0.5304,0.4911,0.19,0.186,15,4,29442.44,0.1135
2025,2,2025-02-01,ASH,Khaled,397835.76,228,260283.84,157855.95,102427.89,10018.81,0.7098,171,379,1522.13,231,260,65,0.0385,0.1166,0.7006,0.2994,0.417,0.2402,0.2952,19,2,13774.39,0.1687
2025,2,2025-02-01,ASH,Mohamed,366341.12,194,237651.98,84010.64,153641.35,12298.17,0.55,118,206,2014.0,160,234,25,0.0517,0.2434,0.5892,0.4108,0.4441,0.1864,0.1861,30,5,50679.39,0.1455
2025,2,2025-02-01,ASH,Mahmoud,244191.78,142,143050.52,60464.65,82585.87,3705.01,0.6412,98,229,1459.7,115,164,26,0.0259,0.2642,0.7527,0.2473,0.7713,0.2124,0.2197,13,2,22063.37,0.1176
2025,2,2025-02-01,ASH,Maged,320816.49,190,300637.97,111696.82,188941.16,24141.99,0.7493,169,433,1778.92,195,215,37,0.0803,0.0594,0.7368,0.2632,0.7443,0.2195,0.1964,12,0,2492.58,0.0619
2025,2,2025-02-01,ASH,Amany,206675.19,113,109408.28,36563.84,72844.44,10288.53,0.6114,82,133,1334.25,96,140,24,0.094,0.2284,0.6222,0.3778,0.5234,0.2306,0.2069,14,4,27147.81,0.0592
2025,2,2025-02-01,ASH,Alaa,285243.33,162,174245.47,58256.98,115988.5,12827.29,0.7592,115,157,1515.18,152,186,42,0.0736,0.1635,0.4709,0.5291,0.6013,0.3219,0.2888,9,6,44640.08,0.1625
2025,2,2025-02-01,ASH,Ola,234315.55,125,172176.19,73016.69,99159.5,5521.15,0.8897,106,225,1624.3,120,159,39,0.0321,0.1264,0.5122,0.4878,0.7549,0.2632,0.2918,27,3,26145.47,0.07
2025,2,2025-02-01,SMH,Ahmed,199546.13,140,182317.45,105328.49,76988.96,7104.19,0.858,125,226,1458.54,148,162,28,0.039,0.1129,0.4837,0.5163,0.7741,0.2636,0.2212,9,6,30911.85,0.1066
2025,2,2025-02-01,SMH,Omar,197704.66,132,115210.94,72981.53,42229.41,4976.55,0.6306,91,164,1266.05,111,161,25,0.0432,0.0894,0.4858,0.5142,0.7871,0.2534,0.2551,20,6,29973.83,0.0934
2025,2,2025-02-01,SMH,Youssef,205153.05,147,207220.5,127873.52,79346.98,16020.78,0.9127,126,256,1644.61,158,187,25,0.0773,0.2767,0.4269,0.5731,0.5241,0.2433,0.2072,17,0,3573.91,0.145
2025,2,2025-02-01,SMH,Aly,221370.21,159,155217.82,53144.21,102073.61,4527.72,0.55,97,146,1600.18,126,185,19,0.0292,0.0725,0.5776,0.4224,0.5163,0.2884,0.287,40,0,19981.91,0.1432
2025,2,2025-02-01,SMH,Khaled,292685.3,189,181698.2,74963.86,106734.34,16776.01,0.7754,148,197,1227.69,206,236,51,0.0923,0.1023,0.6481,0.3519,0.6773,0.1448,0.1651,21,3,14593.76,0.1695
2025,2,2025-02-01,SMH,Mohamed,174060.63,126,170127.21,77465.25,92661.96,5690.41,0.8944,111,277,1532.68,135,154,21,0.0334,0.0423,0.5614,0.4386,0.8574,0.3079,0.2595,12,0,5927.06,0.1103
2025,2,2025-02-01,SMH,Mahmoud,202873.93,133,123739.39,59748.9,63990.48,2493.69,0.6576,91,220,1359.77,104,154,30,0.0202,0.2584,0.7639,0.2361,0.875,0.2196,0.2139,34,4,32523.55,0.0953
2025,2,2025-02-01,SMH,Maged,160406.98,109,121463.42,77618.16,43845.26,10961.54,0.6874,91,113,1334.76,118,132,16,0.0902,0.1771,0.7594,0.2406,0.8317,0.1939,0.2476,6,3,17547.28,0.1392
2025,2,2025-02-01,SMH,Amany,234727.69,166,161809.04,57665.19,104143.85,13407.86,0.748,138,298,1172.53,184,206,47,0.0829,0.2768,0.7303,0.2697,0.3609,0.2131,0.2228,13,6,23699.56,0.1795
2025,2,2025-02-01,SMH,Alaa,145280.7,100,119268.87,65201.41,54067.47,4516.66,0.6576,70,131,1703.84,90,126,16,0.0379,0.1797,0.646,0.354,0.7006,0.2769,0.2516,12,1,10861.4,0.0952
2025,2,2025-02-01,SMH,Ola,129578.24,91,102075.33,38089.72,63985.61,6734.58,0.7286,62,129,1646.38,79,117,19,0.066,0.1394,0.5112,0.4888,0.3574,0.2422,0.3018,16,3,14864.13,0.1524
2025,2,2025-02-01,HJH,Ahmed,270510.7,141,174324.4,69921.82,104402.57,16310.09,0.6515,98,244,1778.82,117,157,37,0.0936,0.2466,0.4516,0.5484,0.6645,0.2398,0.255,13,0,7114.4,0.1382
2025,2,2025-02-01,HJH,Omar,276732.89,154,186344.12,98368.36,87975.76,9681.6,0.7451,122,297,1527.41,153,183,22,0.052,0.183,0.4204,0.5796,0.5858,0.1579,0.1745,9,5,38060.31,0.1647
2025,2,2025-02-01,HJH,Youssef,275146.39,137,185393.74,110049.25,75344.49,14433.66,0.6488,93,214,1993.48,130,167,37,0.0779,0.2135,0.6671,0.3329,0.6497,0.2518,0.2294,18,1,12071.14,0.1745
2025,2,2025-02-01,HJH,Aly,336814.21,187,231907.99,114737.2,117170.8,13794.13,0.55,118,264,1965.32,151,217,22,0.0595,0.2782,0.5423,0.4577,0.4753,0.2735,0.2456,36,1,27300.2,0.1265
2025,2,2025-02-01,HJH,Khaled,441772.67,238,407056.13,227496.9,179559.22,7845.45,0.7029,198,486,2055.84,241,266,60,0.0193,0.0803,0.6914,0.3086,0.4361,0.1683,0.1686,13,4,22138.55,0.1161
